StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,D_PropCompGood70_1,D_PropHighGood70_1,D_PropLowGood70_1,D_PropCompBad70_1,D_PropBadHigh70_1,D_PropLowBad70_1,D_CompCheck,B_PropCompGood70_1,B_PropHighGood70_1,B_PropLowGood70_1,B_PropCompBad70_1,B_PropHighBad70_1,B_PropLowBad70_1,B_CompCheck,C_PropCompGood70_1,C_PropHighGood70_1,C_PropLowGood70_1,C_PropCompBad70_1,C_PropHighBad70_1,C_PropLowBad70_1,C_CompCheck,D_PropCompGood85_1,D_PropHighGood85_1,D_PropLowGood85_1,D_PropCompBad85_1,D_PropHighBad85_1,D_PropLowBad85_1,B_PropCompGood85_1,B_PropHighGood85_1,B_PropLowGood85_1,B_PropCompBad85_1,B_PropHighBad85_1,B_PropLowBad85_1,C_PropCompGood85_1,C_PropHighGood85_1,C_PropLowGood85_1,C_PropCompBad85_1,C_PropHighBad85_1,C_PropLowBad85_1,D_PropCompGood98_1,D_PropHighGood98_1,D_PropLowGood98_1,D_PropCompBad98_1,D_PropHighBad98_1,D_PropLowBad98_1,B_PropCompGood98_1,B_PropHighGood98_1,B_PropLowGood98_1,B_PropCompBad98_1,B_PropHighBad98_1,B_PropLowBad98_1,C_PropCompGood98_1,C_PropHighGood98_1,C_PropLowGood98_1,C_PropCompBad98_1,C_PropHighGood98_1,C_PropLowBad98_1,D_StabCompGood70_1,D_StabHighGood70_1,D_StabLowGood70_1,D_StabCompBad70_1,D_StabHighBad70_1,D_StabLowBad70_1,B_StabCompGood70_1,B_StabHighGood70_1,B_StabLowGood70_1,B_StabCompBad70_1,B_StabHighBad70_1,B_StabLowBad70_1,C_StabCompGood70_1,C_StabHighGood70_1,C_StabLowGood70_1,C_StabCompBad70_1,C_StabHighBad70_1,C_StabLowBad70_1,D_StabCompGood85_1,D_StabHighGood85_1,D_StabLowGood85_1,D_StabCompBad85_1,D_StabHighBad85_1,D_StabLowBad85_1,B_StabCompGood85_1,B_StabHighGood85_1,B_StabLowGood85_1,B_StabCompBad85_1,B_StabHighBad85_1,B_StabLowBad85_1,C_StabCompGood85_1,C_StabHighGood85_1,C_StabLowGood85_1,C_StabCompBad85_1,C_StabHighBad85_1,C_StabLowBad85_1,D_StabCompGood98_1,D_StabHighGood98_1,D_StabLowGood98_1,D_StabCompBad98_1,D_StabHighBad98_1,D_StabLowBad98_1,B_StabCompGood98_1,B_StabHighGood98_1,B_StabLowGood98_1,B_StabCompBad98_1,B_StabHighBad98_1,B_StabLowBad98_1,C_StabCompGood98_1,C_StabHighGood98_1,C_StabLowGood98_1,C_StabCompBad98_1,C_StabHighBad98_1,C_StabLowBad98_1,Feedback,PROLIFIC_PID,pay,time,STUDY_ID,SESSION_ID,Vignette,Group
12/20/21 11:20,12/20/21 11:22,IP Address,*******,100,95,TRUE,12/20/21 11:22,R_2rvi40IQYWJ2LG1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fedf8d873bd4d45e5d4728,,,,,,,,3,3,3,-3,-3,-3,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fedf8d873bd4d45e5d4728,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c97be9d16490172b0708,Bricofly,Prop_No_Loss
12/20/21 11:20,12/20/21 11:22,IP Address,*******,100,111,TRUE,12/20/21 11:22,R_3EsdAikxs5vm6R8,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ca54993e706a40016359096,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,5ca54993e706a40016359096,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c986a39a17848044c626,Drol,Stab_No_Loss
12/20/21 11:20,12/20/21 11:22,IP Address,*******,100,175,TRUE,12/20/21 11:22,R_23UHS9An5JAlqBg,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5db48b4d14dab8000de45fdf,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,2,2,1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5db48b4d14dab8000de45fdf,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c94c9d21f29aa5ec67d0,Bricofly,Prop_Loss_1
12/20/21 11:20,12/20/21 11:22,IP Address,*******,100,178,TRUE,12/20/21 11:22,R_cx3gTImAQqEDA3v,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60d2201d6d8c5564a26eb585,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,-1,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, very straightforward",60d2201d6d8c5564a26eb585,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c94ce9d16490172b0705,Drol,Prop_Loss_2
12/20/21 11:19,12/20/21 11:23,IP Address,*******,100,220,TRUE,12/20/21 11:23,R_bxu91IAwtYFT6UN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6165abdc7a32008e0ab655ae,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,1,1,0,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nope!,6165abdc7a32008e0ab655ae,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c91f1cfdc0a65773f5dd,Chapagite,Prop_Loss_1
12/20/21 11:19,12/20/21 11:23,IP Address,*******,100,239,TRUE,12/20/21 11:23,R_50zoYpOZtqSnMv7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c6f97ffd8ae4f000192fe18,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-3,-3,-3,-3,,,,,,,,,,,,,,5c6f97ffd8ae4f000192fe18,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c926106c618a25aac462,Drol,Stab_Loss_2
12/20/21 11:20,12/20/21 11:23,IP Address,*******,100,151,TRUE,12/20/21 11:23,R_2pQZG8pk9ZVBf8k,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60c52df5ae57d6d7918e76f0,-1,-2,-1,0,0,0,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The rating system didn't really make sense,60c52df5ae57d6d7918e76f0,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c986f1d3896f17f20530,Drol,Prop_No_Loss
12/20/21 11:14,12/20/21 11:23,IP Address,*******,100,523,TRUE,12/20/21 11:23,R_2e57qK3RiaxvyP1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f9706c10ba3c6050a256977,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9706c10ba3c6050a256977,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c80f4c223a2ffa531330,Chapagite,Prop_Loss_2
12/20/21 11:21,12/20/21 11:23,IP Address,*******,100,94,TRUE,12/20/21 11:23,R_1jVqXUe07hvXmcu,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b3e57b3c2e381000175e656,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,5b3e57b3c2e381000175e656,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c9bf3d2a080113d82628,Chapagite,Prop_Loss_2
12/20/21 11:22,12/20/21 11:23,IP Address,*******,100,84,TRUE,12/20/21 11:23,R_295MCDElq3k4jL3,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,610d7d2bdab7d3dde6285dcd,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,3,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610d7d2bdab7d3dde6285dcd,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c9db13a04b9ad571376b,Chapagite,Prop_Loss_1
12/20/21 11:19,12/20/21 11:23,IP Address,*******,100,276,TRUE,12/20/21 11:23,R_pRhkSOdp5scou2Z,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ab9d6b0e734400001d9b76a,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,-3,0,-2,,,,,,,,,,,,,no,5ab9d6b0e734400001d9b76a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c91ee7e0aa2400d80672,Drol,Stab_Loss_2
12/20/21 11:21,12/20/21 11:24,IP Address,*******,100,145,TRUE,12/20/21 11:24,R_1mK4BWK5Xg99VHe,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5afda89559ae1e00017e62f2,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,2,2,-1,2,2,,,,,,,,,,,,,,5afda89559ae1e00017e62f2,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c9be8f6d515699c4bbd8,Drol,Stab_Loss_2
12/20/21 11:21,12/20/21 11:24,IP Address,*******,100,197,TRUE,12/20/21 11:24,R_d74SlOZwffCJGgh,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,604b63a7f0beb537a5947e6f,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,604b63a7f0beb537a5947e6f,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c999ed5f5b81e59b45ef,Bricofly,Stab_Loss_1
12/20/21 11:21,12/20/21 11:24,IP Address,*******,100,171,TRUE,12/20/21 11:24,R_10MKEK7sjnv52SF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fba83d59b6574a3b7a9cdef,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,0,-1,,,,,,,,,,,,,,5fba83d59b6574a3b7a9cdef,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c9ab1f6d97446c3b4f7d,Drol,Stab_Loss_2
12/20/21 11:22,12/20/21 11:24,IP Address,*******,100,128,TRUE,12/20/21 11:24,R_3D0YyJnHQsFd75w,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ad6b454a9ea0500019a087a,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,5ad6b454a9ea0500019a087a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c9df39ec048f9bafbfe2,Bricofly,Stab_Loss_1
12/20/21 11:21,12/20/21 11:24,IP Address,*******,100,163,TRUE,12/20/21 11:24,R_3L7K7kFxcQvV5ar,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fc27b5a13285c0008cc71ab,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc27b5a13285c0008cc71ab,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c9bc9db18cdb63e44cdf,Chapagite,Prop_Loss_2
12/20/21 11:22,12/20/21 11:24,IP Address,*******,100,112,TRUE,12/20/21 11:24,R_1GIYfcQ5pmb0sM3,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6122887748c825a688a6dd20,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,2,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6122887748c825a688a6dd20,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c9fc244b4b55d6fa2c37,Chapagite,Prop_Loss_1
12/20/21 11:23,12/20/21 11:24,IP Address,*******,100,109,TRUE,12/20/21 11:24,R_1Tk62vOvpkqtb1f,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c8ab13e009a3c000145e0e2,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,-2,-2,-2,,5c8ab13e009a3c000145e0e2,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ca01ab654ae7fe9fdcbe,Chapagite,Stab_Loss_2
12/20/21 11:22,12/20/21 11:25,IP Address,*******,100,167,TRUE,12/20/21 11:25,R_71BEyx4Hy0nXwul,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60ff9a4e2344f776fc62a5a6,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-1,-1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ff9a4e2344f776fc62a5a6,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c9d0e96a29378416d896,Bricofly,Stab_No_Loss
12/20/21 11:22,12/20/21 11:25,IP Address,*******,100,143,TRUE,12/20/21 11:25,R_ePUjHn6Dxga4Typ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60ff2984c0a808c7d7cf8548,2,2,-3,2,-3,2,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ff2984c0a808c7d7cf8548,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c9ef08d323b4670d7994,Drol,Prop_No_Loss
12/20/21 11:21,12/20/21 11:25,IP Address,*******,100,193,TRUE,12/20/21 11:25,R_wYml7j5qQfK3aXn,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fd824cc9d5e6c9210bd31b,2,3,3,-3,-3,-3,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fd824cc9d5e6c9210bd31b,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c9c0f4ee268a0d588734,Drol,Prop_No_Loss
12/20/21 11:23,12/20/21 11:25,IP Address,*******,100,95,TRUE,12/20/21 11:25,R_vOhAG740D9G8vsJ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b2f2c586d601d0001d5cd73,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,5b2f2c586d601d0001d5cd73,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0ca266cac015200f29ef6,Chapagite,Prop_Loss_2
12/20/21 11:22,12/20/21 11:25,IP Address,*******,100,145,TRUE,12/20/21 11:25,R_2Pcbp5LnEv2r8Zv,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e9a84af150a8012575e4784,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-2,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9a84af150a8012575e4784,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c9f765a94091ae03aaa1,Drol,Stab_Loss_1
12/20/21 11:23,12/20/21 11:25,IP Address,*******,100,112,TRUE,12/20/21 11:25,R_28zTVI7cKIQ0ohe,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61002ca71733afe00bb724cb,,,,,,,,,,,,,,,3,3,3,-3,-3,-3,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61002ca71733afe00bb724cb,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ca14c555961a33d8c6e8,Chapagite,Prop_No_Loss
12/20/21 11:24,12/20/21 11:25,IP Address,*******,100,79,TRUE,12/20/21 11:25,R_2bNJ7kkKux0rnzI,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5eb44aa8de8a2a291bd522df,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,5eb44aa8de8a2a291bd522df,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ca3ba4c34b0e23e044a4,Chapagite,Prop_Loss_1
12/20/21 11:22,12/20/21 11:25,IP Address,*******,100,150,TRUE,12/20/21 11:25,R_2aJGRfktJkaFFMF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e56b92cde84f602ff0ae398,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,3,-3,-2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e56b92cde84f602ff0ae398,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c9fb1dbaf5249c9cbc2b,Chapagite,Stab_No_Loss
12/20/21 11:23,12/20/21 11:25,IP Address,*******,100,90,TRUE,12/20/21 11:25,R_8bMDYpQFq7jzY1b,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6139643df153999652246630,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-2,3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6139643df153999652246630,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ca3608514bec848d48da,Drol,Prop_Loss_2
12/20/21 11:24,12/20/21 11:25,IP Address,*******,100,86,TRUE,12/20/21 11:25,R_SZZ2xr3Hc9JUkYF,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c4684826a7dbc00017c0a87,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,-3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c4684826a7dbc00017c0a87,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c945dd153f22fe163174,Chapagite,Stab_No_Loss
12/20/21 11:23,12/20/21 11:25,IP Address,*******,100,130,TRUE,12/20/21 11:25,R_aWbNVWU5qNyemmR,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,570d4bf842a1db0008c4d73a,,,,,,,,,,,,,,,3,3,3,0,-3,-3,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,570d4bf842a1db0008c4d73a,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0ca24a5c8c8ab2594392a,Chapagite,Prop_No_Loss
12/20/21 11:23,12/20/21 11:25,IP Address,*******,100,169,TRUE,12/20/21 11:25,R_2ZPjzfqufI48f5h,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6156368f17a97343b5b46d6c,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,6156368f17a97343b5b46d6c,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0c9fe2ad47fa5381372c1,Chapagite,Stab_Loss_2
12/20/21 11:24,12/20/21 11:25,IP Address,*******,100,98,TRUE,12/20/21 11:25,R_2eRlyozckcFbfpc,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,602ce5ded6ab3e5fd07b66d2,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602ce5ded6ab3e5fd07b66d2,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ca49483c37b3e5a44bd4,Drol,Prop_Loss_2
12/20/21 11:24,12/20/21 11:26,IP Address,*******,100,109,TRUE,12/20/21 11:26,R_2PmTbgIZfPC7p7O,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fcc085e84772374cdbb26d,,,,,,,,,,,,,,,,,,,,,Chapagite,,,,,,,,,,,,,2,2,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,60fcc085e84772374cdbb26d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ca469f0c920eeb363723,Chapagite,Prop_Loss_1
12/20/21 11:23,12/20/21 11:26,IP Address,*******,100,184,TRUE,12/20/21 11:26,R_24wV56HvspmZWi2,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6159cf71fca79f58aeacc77d,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,2,2,1,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6159cf71fca79f58aeacc77d,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ca05ce2833cdcbf64acd,Bricofly,Prop_Loss_1
12/20/21 11:24,12/20/21 11:26,IP Address,*******,100,76,TRUE,12/20/21 11:26,R_1jlJ0bvT8LZHe00,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e784ba802c79b3c2e227bd3,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,-3,-3,-3,,,,,,,,5e784ba802c79b3c2e227bd3,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38c,61c0ca77d42e230eef336743,Bricofly,Stab_Loss_2
12/20/21 11:23,12/20/21 11:26,IP Address,*******,100,160,TRUE,12/20/21 11:26,R_2B8oqxdwZ5LwVqA,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c57ab1509864e0001361c74,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c57ab1509864e0001361c74,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ca2540ad7e2bf68918bd,Drol,Stab_Loss_1
12/20/21 11:23,12/20/21 11:26,IP Address,*******,100,164,TRUE,12/20/21 11:26,R_3nl46yJrwq2kZke,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5d85150104ad7f00180935d1,,,,,,,,,,,,,,,1,1,1,-3,-3,-3,Chapagite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d85150104ad7f00180935d1,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ca1f2ff84c69865d61be,Chapagite,Prop_No_Loss
12/20/21 11:22,12/20/21 11:26,IP Address,*******,100,234,TRUE,12/20/21 11:26,R_XzW0RL7etj6r7Rn,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6119efd15a0a464b68fd0c6e,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All good,6119efd15a0a464b68fd0c6e,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c9deb9b6c11aebf33e22,Drol,Stab_No_Loss
12/20/21 11:22,12/20/21 11:26,IP Address,*******,100,221,TRUE,12/20/21 11:26,R_2DTh98AVEzOqFQn,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,610455c1ee6fdb0b18a4bcf2,,,,,,,,,,,,,,Bricofly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,610455c1ee6fdb0b18a4bcf2,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0c9ef49fba617a10cd559,Bricofly,Prop_Loss_2
12/20/21 11:23,12/20/21 11:26,IP Address,*******,100,160,TRUE,12/20/21 11:26,R_27eS0KaLrpG5a1E,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fc3be8b7778559e151b9dc,,,,,,,Drol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-1,-2,-3,-3,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fc3be8b7778559e151b9dc,$0.38 ,3 minutes,61c0ba38b73626a4ba25d38d,61c0ca2eaa22c5715a4959a1,Drol,Stab_Loss_1
